review_id,target
50596,8
50598,8
50606,8
50610,8
50616,8
50622,8
50624,0
50629,8
50630,8
50632,0
50635,0
50637,8
50639,8
50645,8
50647,8
50654,"1,8"
50655,8
50658,0
50662,0
50665,8
50672,"0,8"
50674,8
50681,8
50689,8
50692,8
50693,8
50695,8
50696,8
50699,8
50710,8
50717,8
50719,8
50720,0
50724,0
50730,8
50735,8
50751,8
50754,8
50755,0
50759,8
50764,8
50765,8
50766,0
50769,0
50772,0
50773,8
50781,0
50783,0
50788,0
50792,0
50796,0
50800,0
50802,0
50804,8
50807,0
50808,8
50820,8
50828,8
50833,0
50836,8
50842,8
50845,8
50849,8
50853,0
50856,8
50859,1
50861,0
50862,0
50867,8
50868,0
50872,8
50887,8
50891,8
50894,8
50896,8
50898,8
50902,0
50905,0
50906,8
50907,0
50908,8
50909,0
50913,8
50914,8
50921,0
50922,8
50923,8
50930,0
50934,8
50935,8
50943,"5,8"
50944,0
50950,0
50961,8
50962,8
50966,8
50973,8
50981,8
50990,8
50994,0
50998,0
51004,8
51005,"1,8"
51006,0
51007,0
51009,8
51014,8
51023,0
51041,0
51042,8
51044,8
51046,8
51052,8
51055,0
51056,8
51061,0
51065,0
51067,8
51068,8
51076,8
51077,8
51080,8
51082,8
51086,0
51089,8
51093,8
51094,8
51098,8
51099,0
51107,0
51112,8
51113,0
51116,0
51118,0
51120,0
51121,0
51122,8
51128,3
51134,0
51137,8
51142,0
51143,0
51155,8
51156,8
51158,8
51160,"0,8"
51162,8
51168,0
51169,0
51177,0
51179,8
51180,0
51182,8
51184,8
51189,0
51191,"6,8"
51198,8
51200,"1,8"
51204,8
51207,0
51213,0
51218,0
51221,0
51224,0
51231,8
51234,8
51235,8
51238,0
51241,8
51244,8
51266,8
51269,8
51274,8
51275,0
51286,0
51287,8
51291,8
51302,8
51305,8
51309,8
51310,8
51314,0
51315,8
51316,8
51322,8
51324,0
51331,8
51341,0
51345,8
51350,0
51356,0
51358,8
51365,8
51372,0
51376,0
51377,8
51379,8
51380,0
51381,0
51385,0
51389,0
51390,0
51395,0
51397,0
51402,0
51403,8
51409,0
51411,8
51413,0
51414,8
51416,8
51417,8
51420,8
51427,0
51431,0
51435,8
51437,8
51443,0
51445,8
51446,8
51447,8
51462,0
51464,8
51465,0
51467,8
51468,0
51471,0
51473,8
51474,0
51476,8
51482,8
51485,8
51486,8
51488,8
51489,0
51493,8
51496,8
51500,0
51502,8
51505,8
51506,8
51511,8
51513,0
51519,8
51522,8
51523,8
51526,8
51530,0
51535,0
51539,0
51541,0
51543,0
51545,8
51548,0
51549,8
51550,0
51551,8
51554,8
51557,0
51562,8
51565,0
51577,0
51579,0
51584,"1,8"
51589,8
51590,0
51591,8
51593,8
51597,8
51598,8
51600,0
51603,8
51611,8
51615,0
51617,0
51618,8
51623,8
51625,8
51630,0
51641,8
51644,3
51645,8
51646,3
51649,0
51655,8
51660,0
51663,8
51668,8
51676,0
51678,0
51679,0
51687,8
51694,0
51699,8
51703,0
51708,0
51710,8
51718,"1,8"
51719,0
51725,0
51728,8
51731,0
51734,8
51736,0
51739,0
51743,0
51747,8
51751,8
51752,8
51756,8
51767,8
51771,8
51774,0
51775,0
51778,8
51780,0
51781,0
51783,"1,5,8"
51786,0
51807,8
51809,8
51812,8
51818,8
51834,"1,8"
51835,0
51840,0
51848,0
51857,8
51860,"0,8"
51862,0
51866,8
51875,8
51877,0
51879,3
51882,0
51886,8
51895,0
51897,8
51898,8
51899,8
51910,8
51912,8
51921,8
51927,8
51931,8
51937,8
51941,0
51944,8
51952,0
51957,8
51961,8
51974,0
51979,8
51984,8
51987,8
51988,0
51993,8
52000,8
52003,0
52005,0
52011,8
52017,0
52018,0
52019,8
52024,8
52032,0
52034,1
52035,0
52036,8
52039,0
52042,0
52049,0
52053,8
52056,8
52057,8
52061,0
52062,0
52063,8
52072,0
52073,8
52075,8
52080,8
52083,8
52086,8
52087,8
52094,8
52095,0
52098,8
52103,0
52113,8
52115,0
52117,8
52118,0
52125,8
52130,8
52133,0
52137,8
52140,8
52143,0
52147,0
52151,8
52153,0
52154,8
52163,0
52165,8
52168,8
52171,8
52173,8
52176,8
52178,8
52182,0
52185,"1,8"
52187,8
52197,8
52198,3
52206,"1,8"
52217,8
52219,0
52220,0
52227,0
52229,8
52233,8
52246,1
52247,0
52250,0
52257,8
52260,0
52262,3
52265,8
52266,0
52273,8
52277,0
52278,"1,8"
52279,8
52280,0
52284,0
52290,8
52293,8
52294,0
52297,0
52301,3
52308,0
52309,8
52321,8
52323,8
52326,0
52329,8
52334,8
52340,8
52341,0
52344,8
52346,0
52349,0
52352,8
52355,0
52356,0
52358,0
52367,0
52369,0
52373,8
52387,0
52388,0
52390,8
52391,0
52392,0
52406,0
52414,8
52417,8
52419,"0,8"
52421,8
52425,8
52432,8
52437,8
52439,0
52440,7
52441,0
52447,8
52449,8
52454,8
52457,8
52460,8
52465,0
52466,0
52470,0
52471,0
52474,8
52484,8
52487,8
52499,8
52507,0
52515,8
52521,8
52524,8
52527,8
52531,0
52535,0
52536,8
52545,8
52548,8
52556,"1,8"
52559,8
52560,0
52566,8
52569,8
52578,8
52579,0
52582,"5,8"
52586,"0,8"
52588,8
52589,0
52590,0
52591,0
52593,0
52594,8
52599,0
52601,0
52612,0
52613,8
52623,8
52625,8
52627,0
52632,0
52633,8
52639,1
52641,0
52647,8
52648,8
52652,0
52654,8
52655,0
52656,0
52659,0
52664,8
52666,0
52667,0
52669,8
52671,0
52674,0
52676,8
52680,0
52693,0
52699,8
52700,0
52706,8
52716,0
52724,8
52734,8
52735,8
52739,8
52740,8
52744,8
52745,8
52747,0
52750,8
52752,3
52757,8
52758,0
52759,0
52762,8
52765,8
52768,8
52772,0
52774,8
52776,8
52780,8
52781,0
52789,8
52790,0
52791,0
52797,7
52802,0
52820,8
52827,8
52830,8
52831,8
52837,0
52839,8
52849,"3,8"
52850,3
52852,0
52859,0
52869,0
52872,8
52875,8
52876,8
52878,8
52879,8
52880,8
52885,0
52889,8
52894,8
52895,0
52897,0
52905,0
52913,8
52919,0
52921,8
52931,0
52932,0
52939,0
52940,8
52943,"1,8"
52947,8
52950,8
52951,8
52952,8
52956,8
52961,8
52962,8
52963,0
52973,3
52975,8
52980,8
52984,0
52986,0
52990,0
52992,8
52995,8
52998,0
53003,8
53006,0
53008,0
53009,8
53010,0
53011,0
53012,0
53015,8
53017,8
53018,0
53025,8
53028,8
53031,8
53033,0
53036,8
53040,0
53049,8
53052,8
53055,8
53056,8
53060,"0,8"
53068,8
53073,0
53077,0
53078,8
53081,0
53082,8
53083,8
53084,8
53086,8
53088,"1,8"
53090,8
53098,8
53100,8
53106,0
53113,8
53116,8
53129,8
53132,8
53133,8
53135,8
53137,8
53139,8
53140,"1,8"
53142,0
53143,0
53148,0
53149,0
53158,8
53162,0
53164,8
53170,0
53175,0
53182,0
53183,8
53197,0
53198,8
53200,8
53205,0
53206,8
53216,0
53219,8
53221,8
53222,8
53224,8
53225,8
53229,0
53230,8
53234,8
53241,8
53243,0
53253,0
53254,8
53259,8
53266,0
53276,0
53277,8
53280,8
53283,0
53284,0
53285,8
53292,0
53293,8
53295,8
53296,0
53297,8
53300,0
53301,0
53303,8
53307,0
53310,0
53311,8
53316,0
53322,8
53326,0
53328,0
53329,0
53332,8
53333,8
53338,8
53340,8
53342,0
53350,0
53351,"1,8"
53353,0
53355,0
53357,8
53360,8
53364,0
53365,8
53366,0
53368,8
53369,8
53372,0
53375,8
53384,8
53385,8
53389,0
53390,8
53398,8
53399,8
53404,8
53407,0
53408,0
53410,0
53411,8
53418,8
53420,0
53421,8
53422,8
53423,8
53426,0
53432,0
53437,0
53442,3
53444,0
53445,0
53447,8
53448,8
53451,8
53459,8
53461,0
53464,8
53468,0
53474,8
53477,8
53481,8
53484,0
53490,0
53494,0
53495,8
53498,8
53501,3
53509,8
53512,3
53513,8
53519,0
53522,8
53527,0
53528,8
53538,8
53541,8
53543,0
53544,8
53545,0
53549,8
53551,8
53554,0
53567,8
53570,0
53573,0
53574,0
53581,8
53584,0
53599,0
53601,0
53603,0
53604,0
53610,0
53614,0
53620,8
53621,8
53624,8
53626,8
53628,0
53631,8
53634,0
53636,8
53641,0
53642,8
53643,0
53648,0
53654,0
53655,8
53657,0
53660,0
53662,8
53663,8
53665,0
53674,0
53691,0
53696,"6,8"
53698,8
53702,8
53704,8
53708,8
53712,"3,8"
53713,8
53714,8
53715,"1,8"
53718,0
53721,3
53729,8
53731,0
53737,8
53740,8
53741,8
53747,0
53748,0
53749,8
53750,0
53769,8
53776,8
53780,"5,8"
53784,0
53786,8
53787,0
53791,8
53793,0
53794,0
53803,"3,8"
53809,0
53814,8
53816,0
53841,8
53842,8
53851,8
53856,0
53859,3
53862,1
53865,0
53866,8
53871,8
53873,8
53874,0
53875,8
53877,8
53885,8
53890,0
53892,"1,8"
53900,8
53906,"1,8"
53912,8
53921,8
53925,0
53926,8
53928,0
53935,8
53940,8
53943,0
53944,8
53946,8
53949,0
53951,8
53952,0
53962,8
53967,0
53969,8
53971,8
53973,0
53974,8
53975,0
53976,8
53984,8
53986,8
53991,0
53999,0
54002,0
54003,8
54005,8
54006,8
54007,0
54013,0
54014,0
54018,0
54019,8
54022,0
54026,8
54030,0
54032,"1,8"
54033,0
54038,0
54044,8
54047,8
54049,8
54053,8
54056,8
54062,8
54064,0
54065,8
54066,0
54070,8
54071,0
54074,8
54076,0
54080,0
54094,"1,8"
54097,8
54099,0
54106,"1,8"
54108,0
54111,0
54112,8
54131,8
54141,0
54150,8
54152,8
54155,"1,8"
54158,8
54159,8
54164,8
54172,8
54179,0
54180,0
54184,0
54191,0
54196,8
54202,8
54206,"6,8"
54209,8
54217,8
54219,8
54221,0
54222,8
54227,0
54233,0
54235,8
54236,8
54238,8
54239,8
54240,8
54256,0
54258,0
54260,8
54263,"0,8"
54274,8
54279,8
54291,0
54295,0
54297,0
54302,"1,8"
54304,"3,8"
54309,8
54312,0
54318,"0,8"
54337,8
54342,8
54345,8
54346,0
54348,8
54349,0
54350,8
54355,8
54359,8
54360,0
54361,0
54371,0
54374,8
54387,0
54388,8
54393,8
54394,8
54399,8
54403,8
54404,8
54405,8
54412,0
54413,0
54417,0
54418,0
54422,0
54423,8
54439,8
54450,0
54460,8
54473,0
54475,8
54478,0
54482,8
54484,8
54485,0
54488,0
54491,8
54492,8
54493,8
54496,8
54509,8
54530,0
54532,0
54533,8
54538,8
54540,8
54542,8
54546,0
54547,8
54550,8
54551,8
54554,8
54557,0
54558,8
54562,8
54568,0
54569,0
54581,"1,8"
54582,0
54583,8
54592,3
54595,8
54603,8
54605,8
54610,8
54611,8
54614,0
54620,0
54625,8
54627,8
54630,0
54632,8
54635,"6,8"
54640,8
54642,8
54658,8
54668,"1,8"
54670,8
54672,8
54674,0
54680,0
54681,8
54685,8
54689,0
54690,0
54692,0
54693,8
54694,0
54695,0
54699,8
54710,8
54715,"3,8"
54717,0
54718,0
54724,0
54726,8
54733,8
54741,0
54746,0
54747,8
54748,0
54753,0
54758,8
54761,8
54762,"1,8"
54766,0
54767,8
54771,8
54776,8
54777,0
54780,8
54781,0
54783,0
54789,0
54791,3
54796,1
54797,8
54799,8
54803,0
54806,"1,8"
54808,8
54811,8
54816,0
54817,8
54820,0
54829,8
54831,8
54834,0
54835,8
54839,8
54841,8
54845,8
54852,8
54862,8
54867,"0,8"
54868,8
54873,8
54875,0
54877,0
54881,0
54885,8
54886,8
54889,0
54891,0
54892,8
54905,8
54907,8
54909,8
54910,0
54916,0
54921,0
54922,0
54924,8
54925,8
54926,8
54929,0
54931,8
54942,0
54946,0
54947,"1,8"
54951,8
54955,0
54959,8
54963,"1,8"
54968,0
54972,3
54976,8
54977,0
54978,8
54980,0
54985,8
54990,8
54992,0
54998,8
54999,0
55004,0
55005,0
55006,8
55009,8
55010,8
55022,8
55027,0
55028,0
55030,8
55031,8
55035,0
55037,0
55049,0
55050,8
55054,0
55064,8
55067,8
55070,8
55075,8
55076,0
55079,0
55082,8
55088,0
55095,3
55099,8
55102,"1,8"
55103,0
55104,0
55105,3
55106,8
55109,0
55110,8
55111,8
55117,0
55118,8
55119,0
55120,0
55123,8
55124,8
55133,8
55138,8
55139,8
55144,0
55146,8
55148,8
55151,0
55155,8
55158,8
55159,0
55161,8
55164,"0,6"
55168,0
55170,8
55172,8
55173,8
55178,0
55180,3
55194,8
55196,0
55203,8
55212,0
55213,"1,8"
55214,3
55221,8
55222,0
55223,8
55224,0
55228,8
55230,8
55238,8
55251,8
55253,8
55257,8
55263,8
55273,0
55278,0
55286,8
55290,0
55292,8
55293,0
55299,8
55300,"1,8"
55303,8
55306,8
55308,8
55313,0
55316,0
55317,8
55326,8
55338,8
55339,0
55342,8
55350,8
55356,0
55358,8
55359,8
55361,8
55366,8
55370,0
55373,0
55375,8
55377,8
55378,8
55384,8
55386,0
55387,0
55390,0
55392,8
55394,1
55396,8
55403,8
55407,0
55412,8
55415,8
55416,3
55419,0
55426,0
55427,0
55432,8
55433,"0,8"
55434,8
55435,8
55438,8
55440,8
55442,8
55445,0
55449,8
55450,8
55454,0
55461,8
55464,"1,8"
55466,0
55469,8
55476,8
55478,8
55480,8
55481,8
55483,0
55485,8
55486,8
55490,8
55495,0
55498,8
55503,"1,8"
55505,8
55507,8
55510,8
55517,0
55518,0
55520,8
55535,8
55536,8
55539,0
55540,0
55541,8
55547,0
55560,8
55575,8
55577,8
55578,8
55582,0
55586,8
55587,0
55595,0
55596,8
55607,8
55608,0
55610,0
55615,0
55616,0
55623,8
55627,0
55628,8
55638,8
55645,0
55646,8
55647,8
55650,8
55652,8
55654,"1,8"
55655,8
55658,8
55660,"1,8"
55662,0
55673,8
55686,8
55695,0
55697,0
55699,8
55713,8
55715,0
55720,0
55722,8
55729,8
55730,8
55733,8
55734,0
55739,"1,8"
55747,8
55750,8
55753,0
55754,0
55758,8
55760,8
55761,8
55769,8
55780,0
55781,0
55782,0
55785,8
55787,0
55788,0
55790,0
55793,8
55798,0
55800,8
55802,8
55807,0
55808,8
55817,8
55822,0
55823,0
55825,0
55826,8
55828,8
55830,8
55837,8
55838,8
55841,8
55843,0
55851,8
55858,8
55863,0
55864,0
55869,8
55871,8
55874,8
55877,8
55878,0
55882,8
55884,0
55887,0
55889,8
55893,8
55896,8
55899,8
55900,0
55902,8
55904,0
55908,8
55909,0
55912,8
55924,8
55926,8
55935,0
55936,8
55942,8
55943,8
55944,8
55948,8
55950,8
55957,8
55960,8
55965,0
55966,8
55969,8
55975,8
55979,0
55981,8
55982,8
55985,0
55993,8
55994,0
55996,8
55998,8
56008,8
56011,0
56015,8
56017,0
56021,8
56022,8
56029,0
56032,0
56034,8
56038,8
56050,8
56057,8
56068,8
56073,8
56075,8
56087,0
56088,8
56090,8
56094,8
56097,0
56098,"0,8"
56102,8
56108,0
56110,8
56113,5
56114,8
56120,0
56121,0
56127,8
56130,"1,8"
56131,0
56134,8
56139,8
56144,8
56151,8
56152,0
56155,0
56158,"0,8"
56159,8
56164,8
56165,8
56170,1
56177,8
56178,0
56180,8
56183,8
56187,0
56189,0
56190,0
56193,0
56198,8
56205,8
56208,8
56209,0
56220,8
56222,0
56225,0
56226,0
56228,8
56230,0
56235,8
56239,8
56241,8
56246,8
56247,8
56251,0
56252,0
56254,8
56255,"1,8"
56259,8
56266,0
56268,8
56270,8
56272,0
56274,"0,8"
56278,8
56282,8
56283,8
56285,0
56288,8
56291,8
56299,8
56300,0
56301,8
56308,0
56309,8
56310,8
56311,0
56313,0
56314,0
56317,0
56321,8
56323,8
56325,0
56326,8
56327,8
56331,8
56332,8
56333,8
56335,"1,8"
56342,0
56343,8
56346,3
56349,0
56352,0
56363,0
56364,0
56370,8
56374,8
56379,8
56380,8
56381,8
56390,0
56391,8
56403,8
56405,8
56407,0
56411,"0,8"
56413,0
56414,0
56416,8
56417,8
56425,0
56427,0
56435,0
56439,0
56440,8
56441,0
56448,0
56454,0
56459,8
56460,"6,8"
56464,8
56465,8
56467,8
56474,0
56475,8
56478,0
56486,8
56490,0
56495,8
56498,0
56499,8
56503,8
56507,0
56512,8
56513,8
56515,8
56522,1
56525,0
56529,0
56532,0
56534,8
56536,8
56538,0
56541,8
56544,8
56547,0
56551,0
56552,8
56553,8
56556,1
56559,0
56562,0
56566,8
56570,0
56573,0
56575,8
56576,0
56577,8
56580,0
56589,"1,8"
56613,8
56615,0
56626,0
56628,8
56639,8
56645,8
56649,0
56650,0
56655,8
56656,8
56657,0
56659,8
56660,0
56663,8
56664,8
56666,8
56668,3
56669,8
56670,0
56672,8
56680,0
56686,8
56693,"3,8"
56700,8
56701,0
56702,8
56703,0
56704,8
56710,0
56711,8
56713,8
56717,8
56721,8
56726,8
56735,8
56741,8
56742,8
56744,0
56748,0
56754,8
56758,8
56763,0
56765,8
56771,8
56773,8
56776,0
56777,8
56779,8
56785,0
56791,8
56793,0
56797,0
56799,8
56800,8
56801,0
56808,8
56812,0
56815,8
56818,0
56820,8
56823,0
56825,8
56831,8
56832,8
56836,8
56839,8
56842,"1,8"
56844,8
56851,0
56854,8
56860,8
56870,8
56876,8
56879,8
56891,0
56895,0
56897,8
56898,8
56899,0
56902,0
56914,0
56915,8
56916,0
56926,0
56930,8
56931,8
56932,0
56935,8
56936,"0,8"
56937,8
56938,8
56940,8
56945,8
56946,0
56947,"0,8"
56948,8
56961,0
56962,8
56965,8
56972,0
56978,0
56979,0
56980,0
56982,"6,8"
56983,0
56989,8
56991,0
56995,8
57007,8
57011,8
57012,8
57014,3
57015,8
57021,0
57022,8
57025,0
57026,8
57030,8
57034,8
57035,8
57042,0
57048,8
57049,"3,8"
57052,8
57054,8
57059,8
57060,0
57064,0
57066,8
57078,8
57082,8
57085,0
57086,8
57087,0
57088,0
57090,0
57103,8
57105,0
57106,8
57109,8
57111,0
57122,0
57123,0
57125,0
57137,8
57144,8
57153,8
57157,8
57160,8
57163,8
57164,8
57165,8
57166,1
57173,8
57176,8
57181,0
57184,8
57187,8
57189,0
57191,0
57203,0
57205,0
57209,8
57213,8
57216,8
57228,8
57233,0
57234,0
57239,0
57241,8
57242,0
57243,8
57251,8
57253,8
57263,8
57264,8
57266,0
57268,0
57270,0
57274,0
57292,8
57293,"3,8"
57295,8
57297,8
57304,8
57312,8
57314,3
57322,8
57323,0
57324,0
57325,8
57326,8
57329,8
57331,8
57335,0
57343,0
57346,0
57351,0
57352,0
57356,0
57358,8
57361,8
57362,8
57363,0
57368,8
57369,0
57373,8
57376,0
57379,8
57384,0
57386,8
57388,0
57390,0
57391,8
57397,0
57399,0
57408,"1,5"
57411,0
57415,8
57425,8
57426,0
57442,8
57443,0
57447,8
57448,8
57449,8
57452,0
57453,0
57454,8
57455,0
57458,8
57460,0
57467,0
57469,0
57476,0
57477,8
57481,6
57482,8
57483,8
57492,0
57500,8
57502,"3,8"
57505,8
57516,0
57523,8
57524,8
57525,8
57529,8
57535,8
57544,0
57552,8
57555,0
57557,8
57561,8
57568,8
57571,0
57573,0
57574,0
57575,0
57577,0
57581,8
57586,0
57587,8
57594,8
57596,0
57597,0
57598,0
57599,"6,8"
57600,0
57603,8
57614,8
57618,8
57619,8
57622,0
57624,0
57642,8
57648,"1,8"
57651,1
57653,0
57654,8
57661,0
57672,8
57674,0
57680,8
57685,8
57687,8
57690,8
57692,8
57695,0
57696,0
57697,1
57700,0
57704,8
57707,8
57723,8
57731,8
57732,0
57739,1
57740,8
57743,0
57744,8
57745,8
57747,8
57750,8
57752,8
57764,8
57765,8
57766,0
57767,8
57768,"5,8"
57773,"0,8"
57781,0
57785,0
57786,3
57787,8
57794,8
57798,8
57799,0
57804,8
57808,8
57811,8
57817,0
57818,8
57819,8
57822,0
57823,8
57824,0
57825,0
57830,0
57833,0
57834,8
57836,8
57837,8
57838,8
57842,8
57844,8
57850,8
57853,0
57854,8
57860,8
57864,8
57866,"1,8"
57868,8
57869,0
57879,0
57881,0
57887,0
57894,0
57897,0
57898,8
57903,8
57904,8
57907,0
57911,8
57912,0
57916,0
57920,0
57930,3
57937,"1,8"
57942,8
57943,0
57947,0
57948,0
57953,8
57955,0
57956,8
57958,8
57960,8
57961,0
57970,0
57974,8
57978,8
57981,0
57983,0
57992,0
57994,8
57995,8
57997,8
57998,0
58004,8
58006,8
58012,8
58013,8
58015,0
58037,8
58039,0
58040,8
58042,8
58051,8
58055,0
58058,8
58059,0
58062,8
58063,0
58064,8
58065,8
58069,8
58071,3
58075,0
58076,0
58083,0
58085,0
58086,8
58089,8
58095,0
58096,0
58109,8
58112,8
58116,"6,8"
58117,0
58122,8
58124,0
58126,0
58131,0
58132,0
58133,8
58146,0
58154,0
58157,0
58161,"0,8"
58163,8
58165,0
58166,0
58178,8
58180,8
58183,0
58187,0
58189,0
58191,8
58195,8
58198,0
58199,0
58200,8
58204,8
58205,8
58209,0
58213,8
58219,0
58220,0
58222,0
58226,0
58228,0
58234,8
58235,8
58236,8
58242,0
58244,8
58246,8
58247,"1,8"
58248,8
58253,8
58256,8
58260,0
58261,0
58263,0
58264,0
58266,8
58267,0
58272,8
58276,0
58277,8
58279,"3,8"
58282,0
58284,"0,8"
58285,8
58286,8
58288,8
58289,0
58291,0
58293,8
58301,8
58302,0
58303,0
58308,0
58310,0
58314,8
58320,"6,8"
58323,0
58330,8
58339,0
58345,8
58348,8
58353,8
58356,8
58364,0
58370,0
58372,0
58374,0
58378,0
58381,"6,8"
58384,0
58386,"1,8"
58389,8
58392,8
58396,8
58397,0
58399,0
58406,0
58411,8
58412,8
58413,8
58418,8
58419,8
58420,0
58423,8
58428,8
58432,8
58434,3
58437,0
58440,8
58444,0
58447,0
58451,8
58453,"1,8"
58460,0
58468,8
58472,8
58474,0
58476,8
58481,8
58485,3
58487,0
58489,"1,8"
58491,0
58503,8
58506,0
58507,0
58512,8
58513,8
58516,8
58517,0
58528,8
58530,0
58535,8
58536,0
58538,8
58540,8
58543,0
58547,0
58554,8
58556,8
58562,"6,8"
58563,8
58565,0
58570,8
58574,8
58582,"0,8"
58583,0
58585,0
58589,8
58590,8
58598,8
58603,0
58606,0
58608,8
58610,8
58611,8
58618,8
58619,8
58620,8
58625,0
58628,0
58631,0
58636,8
58638,"3,8"
58641,0
58648,0
58653,8
58654,0
58655,3
58656,"1,8"
58665,8
58670,0
58671,8
58674,8
58678,0
58679,0
58696,0
58697,8
58698,0
58700,8
58701,8
58709,0
58710,8
58712,8
58715,0
58716,0
58717,8
58723,0
58734,8
58736,0
58742,0
58748,8
58752,0
58753,8
58754,8
58756,8
58758,0
58763,0
58767,"1,8"
58772,0
58777,0
58781,0
58782,8
58787,0
58790,"6,8"
58795,8
58803,8
58804,"1,8"
58805,0
58810,8
58815,8
58827,8
58828,8
58829,0
58831,8
58833,"1,8"
58840,8
58845,3
58846,8
58848,8
58854,0
58857,8
58861,8
58864,8
58869,8
58870,0
58871,8
58875,0
58877,8
58881,8
58889,8
58891,0
58896,0
58897,8
58898,0
58899,8
58900,8
58901,3
58910,"1,8"
58913,0
58914,0
58919,0
58920,0
58922,8
58923,0
58927,0
58933,8
58944,8
58945,0
58946,0
58947,0
58953,8
58955,8
58956,8
58958,8
58959,0
58967,8
58969,0
58972,8
58981,0
58982,8
58984,8
58990,8
58993,8
58997,8
59002,0
59005,8
59007,"0,8"
59010,8
59011,8
59014,8
59016,8
59019,0
59020,3
59022,0
59023,8
59024,8
59025,8
59028,0
59031,0
59034,8
59045,0
59054,8
59055,8
59058,0
59061,8
59064,0
59070,0
59072,8
59078,0
59086,0
59098,8
59102,0
59107,0
59110,8
59111,8
59114,0
59119,8
59121,8
59125,8
59126,0
59131,0
59140,8
59141,0
59143,8
59145,0
59146,0
59149,0
59152,0
59156,8
59157,0
59162,8
59163,0
59166,0
59168,0
59169,"0,8"
59171,8
59178,8
59183,"1,8"
59190,0
59191,8
59192,8
59193,0
59196,0
59199,8
59200,0
59208,8
59211,8
59215,0
59216,8
59217,8
59219,8
59226,0
59227,8
59229,8
59236,8
59237,0
59242,0
59243,0
59245,0
59247,8
59250,"5,8"
59255,0
59264,0
59266,8
59268,0
59270,8
59271,0
59272,8
59279,8
59290,8
59295,8
59306,8
59312,0
59313,0
59314,0
59316,0
59318,"1,8"
59320,8
59329,8
59332,0
59335,8
59351,0
59352,3
59354,0
59367,0
59368,0
59377,0
59380,0
59384,0
59387,3
59392,0
59399,8
59405,"5,8"
59406,0
59412,8
59415,8
59416,0
59420,8
59422,0
59423,8
59435,8
59437,0
59451,8
59452,0
59461,0
59462,3
59466,8
59471,8
59473,8
59474,0
59478,0
59485,0
59486,8
59491,8
59497,0
59498,0
59501,8
59502,8
59508,"1,8"
59510,0
59512,8
59516,8
59518,0
59519,8
59520,0
59521,8
59522,8
59530,8
59538,0
59540,8
59545,0
59551,8
59554,8
59559,0
59561,0
59566,0
59567,8
59568,8
59569,0
59574,8
59579,0
59584,8
59595,0
59598,8
59602,0
59607,8
59608,0
59614,8
59615,0
59617,"1,8"
59623,0
59625,3
59630,8
59633,3
59637,"7,8"
59641,0
59642,0
59656,0
59659,0
59662,8
59667,0
59673,0
59681,8
59682,0
59685,0
59691,8
59696,0
59698,0
59699,1
59700,8
59703,0
59708,8
59711,8
59712,8
59713,0
59715,"1,8"
59716,"1,8"
59719,8
59720,8
59721,0
59722,8
59729,8
59731,0
59734,0
59737,0
59750,8
59751,8
59752,3
59755,0
59756,0
59757,8
59758,0
59759,8
59760,0
59762,0
59763,0
59764,8
59768,8
59769,"1,5,8"
59770,8
59773,8
59774,8
59775,8
59777,8
59783,"1,8"
59791,0
59799,0
59804,8
59805,"1,8"
59808,8
59820,0
59826,0
59829,0
59838,8
59846,0
59850,8
59855,0
59860,8
59861,8
59865,0
59866,0
59867,8
59871,8
59874,3
59879,8
59880,0
59881,0
59882,0
59884,8
59891,0
59893,8
59898,8
59899,0
59901,0
59905,8
59906,8
59914,8
59915,0
59923,0
59924,0
59929,8
59934,8
59935,0
59939,8
59941,8
59943,8
59944,8
59962,8
59963,0
59964,8
59978,0
59979,0
59980,0
59982,8
59990,0
59991,8
59992,8
59994,0
60002,0
60004,8
60007,"0,8"
60008,8
60013,8
60014,8
60018,8
60020,0
60021,0
60023,8
60025,8
60029,0
60030,8
60031,8
60033,8
60037,0
60038,8
60045,8
60050,0
60060,0
60061,8
60062,8
60066,8
60069,0
60072,0
60077,"1,8"
60079,0
60087,8
60093,0
60095,8
60098,0
60099,8
60104,"1,8"
60106,"6,8"
60107,8
60111,0
60115,8
60117,0
60118,0
60120,0
60122,8
60129,8
60131,8
60133,8
60140,0
60144,8
60146,8
60148,0
60156,8
60158,8
60160,0
60163,0
60174,0
60176,0
60177,0
60184,0
60188,8
60192,0
60196,0
60197,8
60199,"0,8"
60206,"1,8"
60207,8
60215,0
60217,8
60218,8
60219,8
60222,0
60223,8
60226,0
60227,8
60229,8
60230,8
60232,0
60235,0
60238,8
60239,8
60242,0
60243,8
60249,8
60255,0
60256,0
60258,8
60260,0
60261,8
60264,0
60266,0
60270,0
60277,0
60278,0
60284,8
60285,8
60287,8
60295,8
60297,8
60299,8
60302,8
60303,8
60304,8
60308,0
60309,8
60313,8
60315,6
60317,0
60319,3
60324,8
60329,8
60331,0
60336,8
60337,8
60338,8
60345,8
60348,8
60349,0
60353,"7,8"
60358,0
60360,8
60365,8
60368,8
60369,1
60381,8
60382,8
60383,8
60392,8
60394,0
60396,0
60399,0
60402,8
60412,0
60413,8
60414,8
60421,"0,8"
60424,0
60425,0
60428,"1,8"
60430,0
60437,0
60439,8
60444,0
60445,8
60448,8
60451,0
60453,8
60455,8
60460,0
60464,8
60465,8
60470,0
60471,0
60472,0
60473,8
60479,8
60494,0
60496,0
60501,0
60504,8
60513,3
60518,0
60520,8
60523,8
